d: 20
alpha_u: 0.01
alpha_v: 0.01
gamma: 0.8
fnTrainingData: ../ML1M/generality/copy1.train
fnTestData: ../ML1M/generality/copy1.test
fnOutputData: ./testResult/FPMF_0.001_2_1M_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
num_iterations: 100
Iter:0| NaN num = 0
Iter:36| NaN num = 0
MAE:0.72197104| RMSE:0.91258466
Iter:37| NaN num = 0
MAE:0.72196233| RMSE:0.91257334
Iter:38| NaN num = 0
MAE:0.72195405| RMSE:0.9125637
Iter:39| NaN num = 0
MAE:0.7219476| RMSE:0.9125546
Iter:40| NaN num = 0
MAE:0.72194105| RMSE:0.91254646
Iter:41| NaN num = 0
MAE:0.721936| RMSE:0.9125396
Iter:42| NaN num = 0
MAE:0.7219304| RMSE:0.912534
Iter:43| NaN num = 0
MAE:0.7219257| RMSE:0.9125289
Iter:44| NaN num = 0
MAE:0.7219221| RMSE:0.9125231
Iter:45| NaN num = 0
MAE:0.7219193| RMSE:0.9125185
Iter:46| NaN num = 0
MAE:0.7219152| RMSE:0.9125138
Iter:47| NaN num = 0
MAE:0.72191226| RMSE:0.9125099
Iter:48| NaN num = 0
MAE:0.7219083| RMSE:0.9125059
Iter:49| NaN num = 0
MAE:0.72190535| RMSE:0.912503
Iter:50| NaN num = 0
MAE:0.7219035| RMSE:0.9124994
Iter:51| NaN num = 0
MAE:0.7219013| RMSE:0.91249716
Iter:52| NaN num = 0
MAE:0.72189957| RMSE:0.9124951
Iter:53| NaN num = 0
MAE:0.7218979| RMSE:0.912493
Iter:54| NaN num = 0
MAE:0.7218964| RMSE:0.9124909
Iter:55| NaN num = 0
MAE:0.7218945| RMSE:0.91248924
Iter:56| NaN num = 0
MAE:0.721893| RMSE:0.9124882
Iter:57| NaN num = 0
MAE:0.721892| RMSE:0.91248703
Iter:58| NaN num = 0
MAE:0.7218914| RMSE:0.912486
Iter:59| NaN num = 0
MAE:0.72189105| RMSE:0.9124853
Iter:60| NaN num = 0
MAE:0.7218902| RMSE:0.91248447
Iter:61| NaN num = 0
MAE:0.7218899| RMSE:0.9124834
Iter:62| NaN num = 0
MAE:0.7218894| RMSE:0.9124827
Iter:63| NaN num = 0
MAE:0.7218892| RMSE:0.9124818
Iter:64| NaN num = 0
MAE:0.7218881| RMSE:0.9124812
Iter:65| NaN num = 0
MAE:0.7218877| RMSE:0.9124807
Iter:66| NaN num = 0
MAE:0.7218876| RMSE:0.91248
Iter:67| NaN num = 0
MAE:0.7218871| RMSE:0.91247934
Iter:68| NaN num = 0
MAE:0.72188663| RMSE:0.9124788
Iter:69| NaN num = 0
MAE:0.7218864| RMSE:0.9124786
Iter:70| NaN num = 0
MAE:0.7218859| RMSE:0.9124783
Iter:71| NaN num = 0
MAE:0.7218856| RMSE:0.9124779
Iter:72| NaN num = 0
MAE:0.72188544| RMSE:0.91247755
Iter:73| NaN num = 0
MAE:0.7218853| RMSE:0.9124771
Iter:74| NaN num = 0
MAE:0.72188497| RMSE:0.91247666
Iter:75| NaN num = 0
MAE:0.72188467| RMSE:0.91247666
Iter:76| NaN num = 0
MAE:0.7218846| RMSE:0.9124764
Iter:77| NaN num = 0
MAE:0.7218845| RMSE:0.9124762
Iter:78| NaN num = 0
MAE:0.7218842| RMSE:0.9124759
Iter:79| NaN num = 0
MAE:0.7218841| RMSE:0.9124757
Iter:80| NaN num = 0
MAE:0.7218839| RMSE:0.91247576
Iter:81| NaN num = 0
MAE:0.7218839| RMSE:0.9124756
Iter:82| NaN num = 0
MAE:0.7218839| RMSE:0.9124756
Iter:83| NaN num = 0
MAE:0.72188383| RMSE:0.9124756
Iter:84| NaN num = 0
MAE:0.7218837| RMSE:0.9124756
Iter:85| NaN num = 0
MAE:0.7218837| RMSE:0.91247547
Iter:86| NaN num = 0
MAE:0.7218837| RMSE:0.91247547
Iter:87| NaN num = 0
MAE:0.72188365| RMSE:0.9124754
Iter:88| NaN num = 0
MAE:0.72188365| RMSE:0.9124752
Iter:89| NaN num = 0
MAE:0.7218836| RMSE:0.9124752
Iter:90| NaN num = 0
MAE:0.7218836| RMSE:0.9124753
Iter:91| NaN num = 0
MAE:0.7218836| RMSE:0.91247505
Iter:92| NaN num = 0
MAE:0.7218836| RMSE:0.91247505
Iter:93| NaN num = 0
MAE:0.7218836| RMSE:0.91247505
Iter:94| NaN num = 0
MAE:0.7218834| RMSE:0.91247505
Iter:95| NaN num = 0
MAE:0.7218834| RMSE:0.91247493
Iter:96| NaN num = 0
MAE:0.72188336| RMSE:0.91247493
Iter:97| NaN num = 0
MAE:0.7218834| RMSE:0.91247493
Iter:98| NaN num = 0
MAE:0.7218836| RMSE:0.91247493
Iter:99| NaN num = 0
MAE:0.72188336| RMSE:0.9124749
NaN num = 0
MAE:0.72188324| RMSE:0.91247493
