d: 20
alpha_u: 0.01
alpha_v: 0.01
gamma: 0.8
fnTrainingData: ../ML100K/generality/copy4.train
fnTestData: ../ML100K/generality/copy4.test
fnOutputData: ./testResult/FPMF_0.001_0_100K_copy_4.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
num_iterations: 100
Iter:0| NaN num = 0
Iter:24| NaN num = 0
MAE:0.7418576| RMSE:0.9395973
Iter:25| NaN num = 0
MAE:0.7417697| RMSE:0.93948895
Iter:26| NaN num = 0
MAE:0.7416898| RMSE:0.93938845
Iter:27| NaN num = 0
MAE:0.7416132| RMSE:0.93929607
Iter:28| NaN num = 0
MAE:0.7415448| RMSE:0.9392148
Iter:29| NaN num = 0
MAE:0.74148166| RMSE:0.939138
Iter:30| NaN num = 0
MAE:0.74142367| RMSE:0.9390678
Iter:31| NaN num = 0
MAE:0.74137425| RMSE:0.9390056
Iter:32| NaN num = 0
MAE:0.7413283| RMSE:0.9389482
Iter:33| NaN num = 0
MAE:0.7412848| RMSE:0.9388946
Iter:34| NaN num = 0
MAE:0.74124527| RMSE:0.93884665
Iter:35| NaN num = 0
MAE:0.7412118| RMSE:0.93880284
Iter:36| NaN num = 0
MAE:0.74118054| RMSE:0.9387659
Iter:37| NaN num = 0
MAE:0.7411509| RMSE:0.9387302
Iter:38| NaN num = 0
MAE:0.7411257| RMSE:0.9386994
Iter:39| NaN num = 0
MAE:0.74110204| RMSE:0.9386713
Iter:40| NaN num = 0
MAE:0.74108195| RMSE:0.93864495
Iter:41| NaN num = 0
MAE:0.74106324| RMSE:0.9386197
Iter:42| NaN num = 0
MAE:0.7410446| RMSE:0.93859917
Iter:43| NaN num = 0
MAE:0.7410296| RMSE:0.93857956
Iter:44| NaN num = 0
MAE:0.74101484| RMSE:0.9385636
Iter:45| NaN num = 0
MAE:0.741002| RMSE:0.9385478
Iter:46| NaN num = 0
MAE:0.7409893| RMSE:0.9385335
Iter:47| NaN num = 0
MAE:0.7409774| RMSE:0.938521
Iter:48| NaN num = 0
MAE:0.7409684| RMSE:0.9385094
Iter:49| NaN num = 0
MAE:0.7409598| RMSE:0.93849856
Iter:50| NaN num = 0
MAE:0.7409514| RMSE:0.9384895
Iter:51| NaN num = 0
MAE:0.740945| RMSE:0.938481
Iter:52| NaN num = 0
MAE:0.74094| RMSE:0.9384737
Iter:53| NaN num = 0
MAE:0.74093544| RMSE:0.9384666
Iter:54| NaN num = 0
MAE:0.74093056| RMSE:0.93846136
Iter:55| NaN num = 0
MAE:0.74092674| RMSE:0.93845665
Iter:56| NaN num = 0
MAE:0.740922| RMSE:0.9384513
Iter:57| NaN num = 0
MAE:0.7409182| RMSE:0.93844664
Iter:58| NaN num = 0
MAE:0.740914| RMSE:0.93844265
Iter:59| NaN num = 0
MAE:0.7409111| RMSE:0.9384392
Iter:60| NaN num = 0
MAE:0.7409091| RMSE:0.9384355
Iter:61| NaN num = 0
MAE:0.7409067| RMSE:0.9384326
Iter:62| NaN num = 0
MAE:0.7409043| RMSE:0.9384305
Iter:63| NaN num = 0
MAE:0.7409023| RMSE:0.9384283
Iter:64| NaN num = 0
MAE:0.74090034| RMSE:0.9384253
Iter:65| NaN num = 0
MAE:0.74089897| RMSE:0.93842405
Iter:66| NaN num = 0
MAE:0.74089813| RMSE:0.93842244
Iter:67| NaN num = 0
MAE:0.7408973| RMSE:0.93842095
Iter:68| NaN num = 0
MAE:0.7408958| RMSE:0.9384193
Iter:69| NaN num = 0
MAE:0.74089384| RMSE:0.93841743
Iter:70| NaN num = 0
MAE:0.7408927| RMSE:0.9384168
Iter:71| NaN num = 0
MAE:0.74089175| RMSE:0.93841547
Iter:72| NaN num = 0
MAE:0.74089104| RMSE:0.9384145
Iter:73| NaN num = 0
MAE:0.7408903| RMSE:0.9384137
Iter:74| NaN num = 0
MAE:0.74088913| RMSE:0.93841314
Iter:75| NaN num = 0
MAE:0.7408883| RMSE:0.9384124
Iter:76| NaN num = 0
MAE:0.7408876| RMSE:0.9384118
Iter:77| NaN num = 0
MAE:0.7408873| RMSE:0.9384112
Iter:78| NaN num = 0
MAE:0.7408873| RMSE:0.9384107
Iter:79| NaN num = 0
MAE:0.7408866| RMSE:0.9384101
Iter:80| NaN num = 0
MAE:0.74088603| RMSE:0.9384098
Iter:81| NaN num = 0
MAE:0.7408857| RMSE:0.9384093
Iter:82| NaN num = 0
MAE:0.7408856| RMSE:0.9384089
Iter:83| NaN num = 0
MAE:0.7408853| RMSE:0.9384087
Iter:84| NaN num = 0
MAE:0.7408851| RMSE:0.9384084
Iter:85| NaN num = 0
MAE:0.74088484| RMSE:0.9384081
Iter:86| NaN num = 0
MAE:0.74088454| RMSE:0.93840766
Iter:87| NaN num = 0
MAE:0.7408844| RMSE:0.93840754
Iter:88| NaN num = 0
MAE:0.7408843| RMSE:0.93840766
Iter:89| NaN num = 0
MAE:0.740884| RMSE:0.93840766
Iter:90| NaN num = 0
MAE:0.74088395| RMSE:0.9384074
Iter:91| NaN num = 0
MAE:0.740884| RMSE:0.9384075
Iter:92| NaN num = 0
MAE:0.74088395| RMSE:0.93840736
Iter:93| NaN num = 0
MAE:0.74088377| RMSE:0.93840724
Iter:94| NaN num = 0
MAE:0.7408836| RMSE:0.9384072
Iter:95| NaN num = 0
MAE:0.74088377| RMSE:0.9384072
Iter:96| NaN num = 0
MAE:0.74088347| RMSE:0.9384071
Iter:97| NaN num = 0
MAE:0.7408835| RMSE:0.938407
Iter:98| NaN num = 0
MAE:0.7408836| RMSE:0.9384069
Iter:99| NaN num = 0
MAE:0.74088347| RMSE:0.93840677
NaN num = 0
MAE:0.7408834| RMSE:0.93840665
