d: 20
alpha_u: 0.01
alpha_v: 0.01
gamma: 0.8
fnTrainingData: ../ML1M/generality/copy3.train
fnTestData: ../ML1M/generality/copy3.test
fnOutputData: ./testResult/FPMF_0.001_2_1M_copy_3.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
num_iterations: 100
Iter:0| NaN num = 0
MAE:0.7192247| RMSE:0.9095927
Iter:76| NaN num = 0
MAE:0.7192246| RMSE:0.9095924
Iter:77| NaN num = 0
MAE:0.7192242| RMSE:0.90959215
Iter:78| NaN num = 0
MAE:0.71922386| RMSE:0.9095923
Iter:79| NaN num = 0
MAE:0.71922386| RMSE:0.90959215
Iter:80| NaN num = 0
MAE:0.71922374| RMSE:0.90959215
Iter:81| NaN num = 0
MAE:0.7192235| RMSE:0.90959203
Iter:82| NaN num = 0
MAE:0.7192233| RMSE:0.9095919
Iter:83| NaN num = 0
MAE:0.7192233| RMSE:0.90959185
Iter:84| NaN num = 0
MAE:0.7192231| RMSE:0.9095916
Iter:85| NaN num = 0
MAE:0.7192231| RMSE:0.9095915
Iter:86| NaN num = 0
MAE:0.71922326| RMSE:0.9095913
Iter:87| NaN num = 0
MAE:0.7192231| RMSE:0.90959126
Iter:88| NaN num = 0
MAE:0.719223| RMSE:0.9095912
Iter:89| NaN num = 0
MAE:0.719223| RMSE:0.909591
Iter:90| NaN num = 0
MAE:0.7192231| RMSE:0.9095911
Iter:91| NaN num = 0
MAE:0.71922296| RMSE:0.909591
Iter:92| NaN num = 0
MAE:0.71922296| RMSE:0.909591
Iter:93| NaN num = 0
MAE:0.71922296| RMSE:0.909591
Iter:94| NaN num = 0
MAE:0.71922296| RMSE:0.90959096
Iter:95| NaN num = 0
MAE:0.71922284| RMSE:0.9095909
Iter:96| NaN num = 0
MAE:0.71922284| RMSE:0.9095909
Iter:97| NaN num = 0
MAE:0.7192228| RMSE:0.9095909
Iter:98| NaN num = 0
MAE:0.71922284| RMSE:0.9095909
Iter:99| NaN num = 0
MAE:0.71922284| RMSE:0.9095909
NaN num = 0
MAE:0.7192228| RMSE:0.9095909
