d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy1.train
fnTestData: ../ML100K/generality/copy1.test
fnOutputData: ./testResult/FPMF_0.001_3_100K_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.5237| RMSE:2.7655017
Iter:83| MAE:0.79108423| RMSE:0.99988383
Iter:84| MAE:0.7910841| RMSE:0.9998869
Iter:85| MAE:0.7910853| RMSE:0.9998877
Iter:86| MAE:0.791085| RMSE:0.9998867
Iter:87| MAE:0.79108435| RMSE:0.999885
Iter:88| MAE:0.7910852| RMSE:0.9998856
Iter:89| MAE:0.79108596| RMSE:0.9998865
Iter:90| MAE:0.7910839| RMSE:0.99988467
Iter:91| MAE:0.7910829| RMSE:0.9998842
Iter:92| MAE:0.79108214| RMSE:0.9998821
Iter:93| MAE:0.7910812| RMSE:0.99988097
Iter:94| MAE:0.7910833| RMSE:0.99988097
Iter:95| MAE:0.79108316| RMSE:0.99988
Iter:96| MAE:0.7910838| RMSE:0.9998799
Iter:97| MAE:0.7910835| RMSE:0.9998783
Iter:98| MAE:0.79108274| RMSE:0.9998786
Iter:99| MAE:0.7910815| RMSE:0.9998774
MAE:0.79108137| RMSE:0.9998762
