d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy1.train
fnTestData: ../ML100K/generality/copy1.test
fnOutputData: ./testResult/FPMF_0.001_1_100K_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 1.0
num_iterations: 100
Iter:0| MAE:2.5237| RMSE:2.7655017
Iter:90| MAE:0.7725379| RMSE:0.97954834
Iter:91| MAE:0.7725383| RMSE:0.9795482
Iter:92| MAE:0.7725375| RMSE:0.9795476
Iter:93| MAE:0.77253586| RMSE:0.97954696
Iter:94| MAE:0.77253574| RMSE:0.9795464
Iter:95| MAE:0.772536| RMSE:0.9795465
Iter:96| MAE:0.7725362| RMSE:0.9795465
Iter:97| MAE:0.77253705| RMSE:0.97954565
Iter:98| MAE:0.7725354| RMSE:0.97954535
Iter:99| MAE:0.7725364| RMSE:0.9795456
MAE:0.7725351| RMSE:0.97954553
