d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy3.train
fnTestData: ../ML1M/generality/copy3.test
fnOutputData: ./testResult/FPMF_0.001_1_1M_copy_3.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 1.0
num_iterations: 100
Iter:0| MAE:2.5823426| RMSE:2.8127823
Iter:33| MAE:0.71112865| RMSE:0.9050111
Iter:34| MAE:0.71108615| RMSE:0.9047684
Iter:35| MAE:0.7108641| RMSE:0.9044292
Iter:36| MAE:0.71064925| RMSE:0.90414697
Iter:37| MAE:0.7104776| RMSE:0.903942
Iter:38| MAE:0.71036303| RMSE:0.90366995
Iter:39| MAE:0.71022296| RMSE:0.9035042
Iter:40| MAE:0.71014524| RMSE:0.903309
Iter:41| MAE:0.7100601| RMSE:0.90323794
Iter:42| MAE:0.7099573| RMSE:0.90307355
Iter:43| MAE:0.70988953| RMSE:0.90296227
Iter:44| MAE:0.7098583| RMSE:0.9029266
Iter:45| MAE:0.709773| RMSE:0.90283465
Iter:46| MAE:0.709763| RMSE:0.90277416
Iter:47| MAE:0.70970845| RMSE:0.90270054
Iter:48| MAE:0.70967627| RMSE:0.90263146
Iter:49| MAE:0.70966184| RMSE:0.9025846
Iter:50| MAE:0.7096383| RMSE:0.90252817
Iter:51| MAE:0.7095984| RMSE:0.9024857
Iter:52| MAE:0.7095812| RMSE:0.90244627
Iter:53| MAE:0.70955956| RMSE:0.9024052
Iter:54| MAE:0.7095292| RMSE:0.90237707
Iter:55| MAE:0.70950115| RMSE:0.90234625
Iter:56| MAE:0.7094822| RMSE:0.9023127
Iter:57| MAE:0.70947117| RMSE:0.90228033
Iter:58| MAE:0.7094598| RMSE:0.9022537
Iter:59| MAE:0.7094403| RMSE:0.9022305
Iter:60| MAE:0.70942134| RMSE:0.90220946
Iter:61| MAE:0.70941925| RMSE:0.9021964
Iter:62| MAE:0.7094068| RMSE:0.9021846
Iter:63| MAE:0.7094047| RMSE:0.9021756
Iter:64| MAE:0.7094068| RMSE:0.9021693
Iter:65| MAE:0.70940834| RMSE:0.9021607
Iter:66| MAE:0.7094018| RMSE:0.90215564
Iter:67| MAE:0.7093965| RMSE:0.9021444
Iter:68| MAE:0.70938754| RMSE:0.9021366
Iter:69| MAE:0.70938206| RMSE:0.9021298
Iter:70| MAE:0.70938355| RMSE:0.90212464
Iter:71| MAE:0.70938057| RMSE:0.9021268
Iter:72| MAE:0.70937306| RMSE:0.9021221
Iter:73| MAE:0.7093713| RMSE:0.9021166
Iter:74| MAE:0.70937026| RMSE:0.9021113
Iter:75| MAE:0.70936525| RMSE:0.90210825
Iter:76| MAE:0.7093695| RMSE:0.90210354
Iter:77| MAE:0.70936394| RMSE:0.9021
Iter:78| MAE:0.70936453| RMSE:0.9020946
Iter:79| MAE:0.7093661| RMSE:0.9020925
Iter:80| MAE:0.7093661| RMSE:0.90208703
Iter:81| MAE:0.7093647| RMSE:0.90208757
Iter:82| MAE:0.70936304| RMSE:0.90208507
Iter:83| MAE:0.70936424| RMSE:0.90208364
Iter:84| MAE:0.709362| RMSE:0.9020826
Iter:85| MAE:0.7093607| RMSE:0.90208024
Iter:86| MAE:0.7093607| RMSE:0.90207815
Iter:87| MAE:0.7093592| RMSE:0.90207785
Iter:88| MAE:0.7093566| RMSE:0.9020769
Iter:89| MAE:0.70935804| RMSE:0.9020752
Iter:90| MAE:0.70935714| RMSE:0.90207505
Iter:91| MAE:0.70935744| RMSE:0.90207624
Iter:92| MAE:0.7093569| RMSE:0.9020744
Iter:93| MAE:0.70935637| RMSE:0.9020734
Iter:94| MAE:0.70935684| RMSE:0.90207285
Iter:95| MAE:0.70935714| RMSE:0.90207195
Iter:96| MAE:0.7093557| RMSE:0.9020708
Iter:97| MAE:0.70935416| RMSE:0.9020702
Iter:98| MAE:0.70935464| RMSE:0.90207034
Iter:99| MAE:0.70935416| RMSE:0.90206933
MAE:0.70935386| RMSE:0.9020687
