d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy2.train
fnTestData: ../ML1M/generality/copy2.test
fnOutputData: ./testResult/FPMF_0.001_3_1M_copy_2.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.5824826| RMSE:2.8137915
Iter:43| MAE:0.7328207| RMSE:0.9303105
Iter:44| MAE:0.7327308| RMSE:0.93016016
Iter:45| MAE:0.7327122| RMSE:0.93010896
Iter:46| MAE:0.7326772| RMSE:0.93004847
Iter:47| MAE:0.73259085| RMSE:0.9299458
Iter:48| MAE:0.7325242| RMSE:0.9298199
Iter:49| MAE:0.7324758| RMSE:0.9297561
Iter:50| MAE:0.7324693| RMSE:0.9297339
Iter:51| MAE:0.73244804| RMSE:0.92968786
Iter:52| MAE:0.73242307| RMSE:0.9296483
Iter:53| MAE:0.73237973| RMSE:0.9295915
Iter:54| MAE:0.73237073| RMSE:0.9295639
Iter:55| MAE:0.7323664| RMSE:0.92953044
Iter:56| MAE:0.7323594| RMSE:0.92949677
Iter:57| MAE:0.7323522| RMSE:0.9294807
Iter:58| MAE:0.7323078| RMSE:0.92944556
Iter:59| MAE:0.7322831| RMSE:0.92940503
Iter:60| MAE:0.732272| RMSE:0.9293794
Iter:61| MAE:0.73225725| RMSE:0.92935616
Iter:62| MAE:0.7322472| RMSE:0.9293312
Iter:63| MAE:0.7322379| RMSE:0.9293242
Iter:64| MAE:0.7322386| RMSE:0.9293165
Iter:65| MAE:0.7322309| RMSE:0.92931205
Iter:66| MAE:0.7322281| RMSE:0.9292986
Iter:67| MAE:0.73222303| RMSE:0.9292892
Iter:68| MAE:0.7322165| RMSE:0.9292765
Iter:69| MAE:0.7322128| RMSE:0.9292686
Iter:70| MAE:0.7322059| RMSE:0.92925787
Iter:71| MAE:0.73219645| RMSE:0.9292463
Iter:72| MAE:0.7321989| RMSE:0.9292382
Iter:73| MAE:0.7321901| RMSE:0.92922527
Iter:74| MAE:0.7321934| RMSE:0.92922175
Iter:75| MAE:0.7321889| RMSE:0.9292195
Iter:76| MAE:0.73218536| RMSE:0.92921394
Iter:77| MAE:0.73218405| RMSE:0.92920655
Iter:78| MAE:0.7321789| RMSE:0.92920315
Iter:79| MAE:0.73217756| RMSE:0.9292021
Iter:80| MAE:0.73217475| RMSE:0.92919856
Iter:81| MAE:0.732173| RMSE:0.9291996
Iter:82| MAE:0.73217124| RMSE:0.92919487
Iter:83| MAE:0.73216975| RMSE:0.92919165
Iter:84| MAE:0.73216826| RMSE:0.9291911
Iter:85| MAE:0.7321718| RMSE:0.92919016
Iter:86| MAE:0.7321702| RMSE:0.92918956
Iter:87| MAE:0.7321693| RMSE:0.9291876
Iter:88| MAE:0.732168| RMSE:0.92918664
Iter:89| MAE:0.7321675| RMSE:0.9291842
Iter:90| MAE:0.7321674| RMSE:0.9291814
Iter:91| MAE:0.73216665| RMSE:0.9291797
Iter:92| MAE:0.73216623| RMSE:0.9291769
Iter:93| MAE:0.732166| RMSE:0.92917657
Iter:94| MAE:0.73216426| RMSE:0.9291742
Iter:95| MAE:0.7321634| RMSE:0.9291727
Iter:96| MAE:0.732162| RMSE:0.9291705
Iter:97| MAE:0.73216146| RMSE:0.9291681
Iter:98| MAE:0.73215914| RMSE:0.9291662
Iter:99| MAE:0.7321583| RMSE:0.9291631
MAE:0.73215616| RMSE:0.92915994
