d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy1.train
fnTestData: ../ML1M/generality/copy1.test
fnOutputData: ./testResult/FPMF_0.001_0_1M_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 0.0
num_iterations: 100
Iter:0| MAE:2.5796762| RMSE:2.811369
Iter:41| MAE:0.6850598| RMSE:0.8725139
Iter:42| MAE:0.6849873| RMSE:0.87245256
Iter:43| MAE:0.6848963| RMSE:0.87234885
Iter:44| MAE:0.6848134| RMSE:0.87226564
Iter:45| MAE:0.6847468| RMSE:0.87219197
Iter:46| MAE:0.68473136| RMSE:0.8721316
Iter:47| MAE:0.6846657| RMSE:0.8720789
Iter:48| MAE:0.68460315| RMSE:0.8720222
Iter:49| MAE:0.68457747| RMSE:0.87198395
Iter:50| MAE:0.6845503| RMSE:0.8719508
Iter:51| MAE:0.68451244| RMSE:0.87191033
Iter:52| MAE:0.6844873| RMSE:0.87187904
Iter:53| MAE:0.6844501| RMSE:0.87185115
Iter:54| MAE:0.6844286| RMSE:0.8718276
Iter:55| MAE:0.684395| RMSE:0.8718018
Iter:56| MAE:0.6843812| RMSE:0.8717803
Iter:57| MAE:0.68436265| RMSE:0.87176335
Iter:58| MAE:0.6843552| RMSE:0.8717483
Iter:59| MAE:0.68434745| RMSE:0.87174183
Iter:60| MAE:0.6843355| RMSE:0.8717313
Iter:61| MAE:0.6843287| RMSE:0.8717195
Iter:62| MAE:0.6843215| RMSE:0.8717084
Iter:63| MAE:0.6843142| RMSE:0.8716939
Iter:64| MAE:0.68430316| RMSE:0.8716825
Iter:65| MAE:0.68428826| RMSE:0.8716763
Iter:66| MAE:0.68428534| RMSE:0.8716681
Iter:67| MAE:0.68427587| RMSE:0.87166363
Iter:68| MAE:0.6842645| RMSE:0.87165266
Iter:69| MAE:0.6842553| RMSE:0.8716469
Iter:70| MAE:0.6842508| RMSE:0.8716406
Iter:71| MAE:0.68424535| RMSE:0.87163824
Iter:72| MAE:0.68424433| RMSE:0.8716347
Iter:73| MAE:0.6842406| RMSE:0.8716284
Iter:74| MAE:0.6842391| RMSE:0.8716273
Iter:75| MAE:0.6842335| RMSE:0.87162566
Iter:76| MAE:0.6842322| RMSE:0.871622
Iter:77| MAE:0.68422973| RMSE:0.871619
Iter:78| MAE:0.68422973| RMSE:0.87161684
Iter:79| MAE:0.6842273| RMSE:0.8716164
Iter:80| MAE:0.68422693| RMSE:0.8716154
Iter:81| MAE:0.68422747| RMSE:0.87161344
Iter:82| MAE:0.68422335| RMSE:0.8716133
Iter:83| MAE:0.6842235| RMSE:0.8716105
Iter:84| MAE:0.68422294| RMSE:0.87160903
Iter:85| MAE:0.6842215| RMSE:0.8716081
Iter:86| MAE:0.6842215| RMSE:0.87160677
Iter:87| MAE:0.68422043| RMSE:0.87160647
Iter:88| MAE:0.6842214| RMSE:0.8716049
Iter:89| MAE:0.6842202| RMSE:0.87160504
Iter:90| MAE:0.6842177| RMSE:0.8716037
Iter:91| MAE:0.684217| RMSE:0.87160355
Iter:92| MAE:0.6842164| RMSE:0.8716029
Iter:93| MAE:0.6842152| RMSE:0.87160283
Iter:94| MAE:0.68421435| RMSE:0.87160146
Iter:95| MAE:0.68421435| RMSE:0.8716018
Iter:96| MAE:0.6842137| RMSE:0.8716009
Iter:97| MAE:0.68421346| RMSE:0.87160105
Iter:98| MAE:0.68421364| RMSE:0.87159973
Iter:99| MAE:0.68421286| RMSE:0.8715995
MAE:0.6842123| RMSE:0.8715997
