d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy4.train
fnTestData: ../ML1M/generality/copy4.test
fnOutputData: ./testResult/FPMF_0.001_3_1M_copy_4.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.5821278| RMSE:2.813787
Iter:50| MAE:0.7329911| RMSE:0.93099517
Iter:51| MAE:0.7329642| RMSE:0.9309558
Iter:52| MAE:0.73293567| RMSE:0.9309155
Iter:53| MAE:0.73292685| RMSE:0.9308853
Iter:54| MAE:0.7329213| RMSE:0.93084663
Iter:55| MAE:0.73289555| RMSE:0.9308007
Iter:56| MAE:0.7328793| RMSE:0.93076605
Iter:57| MAE:0.7328725| RMSE:0.93074757
Iter:58| MAE:0.73288596| RMSE:0.9307342
Iter:59| MAE:0.73286045| RMSE:0.93070227
Iter:60| MAE:0.7328524| RMSE:0.9306932
Iter:61| MAE:0.7328365| RMSE:0.9306657
Iter:62| MAE:0.73284703| RMSE:0.93065834
Iter:63| MAE:0.73284215| RMSE:0.9306446
Iter:64| MAE:0.73282665| RMSE:0.9306288
Iter:65| MAE:0.73282295| RMSE:0.93062216
Iter:66| MAE:0.7328258| RMSE:0.93061197
Iter:67| MAE:0.7328106| RMSE:0.93059796
Iter:68| MAE:0.7328077| RMSE:0.93058425
Iter:69| MAE:0.7328048| RMSE:0.93057996
Iter:70| MAE:0.7328005| RMSE:0.9305743
Iter:71| MAE:0.7327889| RMSE:0.9305647
Iter:72| MAE:0.7327886| RMSE:0.93055767
Iter:73| MAE:0.7327872| RMSE:0.9305476
Iter:74| MAE:0.73278135| RMSE:0.93054223
Iter:75| MAE:0.7327797| RMSE:0.9305337
Iter:76| MAE:0.7327771| RMSE:0.93053055
Iter:77| MAE:0.7327766| RMSE:0.9305293
Iter:78| MAE:0.73277414| RMSE:0.9305283
Iter:79| MAE:0.732772| RMSE:0.93052346
Iter:80| MAE:0.732774| RMSE:0.93052167
Iter:81| MAE:0.73276836| RMSE:0.9305168
Iter:82| MAE:0.7327693| RMSE:0.93051374
Iter:83| MAE:0.73276925| RMSE:0.93051326
Iter:84| MAE:0.7327644| RMSE:0.9305109
Iter:85| MAE:0.73276496| RMSE:0.9305119
Iter:86| MAE:0.73276365| RMSE:0.9305087
Iter:87| MAE:0.7327658| RMSE:0.93050706
Iter:88| MAE:0.7327659| RMSE:0.9305064
Iter:89| MAE:0.7327652| RMSE:0.9305036
Iter:90| MAE:0.7327645| RMSE:0.9305029
Iter:91| MAE:0.7327634| RMSE:0.93050194
Iter:92| MAE:0.73276466| RMSE:0.93050057
Iter:93| MAE:0.73276466| RMSE:0.93049896
Iter:94| MAE:0.7327632| RMSE:0.9304979
Iter:95| MAE:0.73276216| RMSE:0.93049616
Iter:96| MAE:0.7327604| RMSE:0.93049383
Iter:97| MAE:0.7327592| RMSE:0.93049365
Iter:98| MAE:0.73275954| RMSE:0.9304915
Iter:99| MAE:0.7327582| RMSE:0.9304892
MAE:0.73275805| RMSE:0.93048644
