d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy4.train
fnTestData: ../ML100K/generality/copy4.test
fnOutputData: ./testResult/FPMF_0.001_3_100K_copy_4.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.5244| RMSE:2.7652848
Iter:72| MAE:0.78576666| RMSE:0.99126923
Iter:73| MAE:0.78576964| RMSE:0.9912729
Iter:74| MAE:0.7857766| RMSE:0.9912816
Iter:75| MAE:0.7857662| RMSE:0.99127597
Iter:76| MAE:0.7857629| RMSE:0.99127394
Iter:77| MAE:0.7857618| RMSE:0.99126834
Iter:78| MAE:0.7857585| RMSE:0.99126655
Iter:79| MAE:0.785756| RMSE:0.99126464
Iter:80| MAE:0.7857519| RMSE:0.9912625
Iter:81| MAE:0.7857497| RMSE:0.9912589
Iter:82| MAE:0.7857498| RMSE:0.99125767
Iter:83| MAE:0.78574705| RMSE:0.9912574
Iter:84| MAE:0.78574604| RMSE:0.9912541
Iter:85| MAE:0.78574556| RMSE:0.99125314
Iter:86| MAE:0.7857431| RMSE:0.99125195
Iter:87| MAE:0.78574365| RMSE:0.99125063
Iter:88| MAE:0.7857426| RMSE:0.99125123
Iter:89| MAE:0.7857421| RMSE:0.99125
Iter:90| MAE:0.785743| RMSE:0.9912492
Iter:91| MAE:0.7857423| RMSE:0.9912491
Iter:92| MAE:0.78574216| RMSE:0.9912489
Iter:93| MAE:0.78574145| RMSE:0.9912477
Iter:94| MAE:0.78574044| RMSE:0.9912471
Iter:95| MAE:0.78574055| RMSE:0.99124575
Iter:96| MAE:0.7857395| RMSE:0.9912457
Iter:97| MAE:0.7857398| RMSE:0.9912452
Iter:98| MAE:0.7857415| RMSE:0.99124557
Iter:99| MAE:0.78574044| RMSE:0.99124527
MAE:0.78574044| RMSE:0.99124414
