d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy4.train
fnTestData: ../ML1M/generality/copy4.test
fnOutputData: ./testResult/FPMF_0.001_0_1M_copy_4.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 0.0
num_iterations: 100
Iter:0| MAE:2.5821278| RMSE:2.813787
Iter:33| MAE:0.68656| RMSE:0.8740287
Iter:34| MAE:0.6863868| RMSE:0.87379014
Iter:35| MAE:0.68621564| RMSE:0.8736569
Iter:36| MAE:0.6860453| RMSE:0.8734657
Iter:37| MAE:0.68593705| RMSE:0.8733074
Iter:38| MAE:0.6858243| RMSE:0.8731615
Iter:39| MAE:0.6857493| RMSE:0.8730142
Iter:40| MAE:0.68563354| RMSE:0.87287736
Iter:41| MAE:0.68556| RMSE:0.8727811
Iter:42| MAE:0.6854203| RMSE:0.872665
Iter:43| MAE:0.6853126| RMSE:0.8725775
Iter:44| MAE:0.6852082| RMSE:0.87249225
Iter:45| MAE:0.6851714| RMSE:0.8724499
Iter:46| MAE:0.6851105| RMSE:0.8723964
Iter:47| MAE:0.68505603| RMSE:0.87236917
Iter:48| MAE:0.68502295| RMSE:0.87232804
Iter:49| MAE:0.6849824| RMSE:0.87227225
Iter:50| MAE:0.68497056| RMSE:0.872224
Iter:51| MAE:0.68493843| RMSE:0.8721834
Iter:52| MAE:0.68491304| RMSE:0.87215626
Iter:53| MAE:0.68488365| RMSE:0.87213033
Iter:54| MAE:0.68485886| RMSE:0.87211144
Iter:55| MAE:0.68484735| RMSE:0.8720882
Iter:56| MAE:0.6848265| RMSE:0.8720639
Iter:57| MAE:0.6847978| RMSE:0.8720432
Iter:58| MAE:0.6847844| RMSE:0.8720263
Iter:59| MAE:0.6847623| RMSE:0.87201506
Iter:60| MAE:0.6847517| RMSE:0.8719973
Iter:61| MAE:0.6847445| RMSE:0.8719794
Iter:62| MAE:0.68473446| RMSE:0.8719698
Iter:63| MAE:0.6847299| RMSE:0.8719584
Iter:64| MAE:0.6847143| RMSE:0.8719509
Iter:65| MAE:0.6847092| RMSE:0.8719418
Iter:66| MAE:0.6847058| RMSE:0.8719346
Iter:67| MAE:0.68469644| RMSE:0.8719282
Iter:68| MAE:0.68469244| RMSE:0.8719236
Iter:69| MAE:0.68468606| RMSE:0.87192106
Iter:70| MAE:0.68468416| RMSE:0.8719161
Iter:71| MAE:0.68468124| RMSE:0.8719128
Iter:72| MAE:0.68467754| RMSE:0.8719081
Iter:73| MAE:0.684669| RMSE:0.8719015
Iter:74| MAE:0.6846617| RMSE:0.8718966
Iter:75| MAE:0.68465847| RMSE:0.87189645
Iter:76| MAE:0.6846567| RMSE:0.87189466
Iter:77| MAE:0.68465465| RMSE:0.8718925
Iter:78| MAE:0.68465555| RMSE:0.8718903
Iter:79| MAE:0.6846545| RMSE:0.87188596
Iter:80| MAE:0.68465257| RMSE:0.8718846
Iter:81| MAE:0.6846476| RMSE:0.87188303
Iter:82| MAE:0.68464804| RMSE:0.87188
Iter:83| MAE:0.68464315| RMSE:0.8718782
Iter:84| MAE:0.68464255| RMSE:0.8718763
Iter:85| MAE:0.6846413| RMSE:0.8718772
Iter:86| MAE:0.68463975| RMSE:0.87187606
Iter:87| MAE:0.68464106| RMSE:0.87187546
Iter:88| MAE:0.68463856| RMSE:0.8718743
Iter:89| MAE:0.6846366| RMSE:0.8718744
Iter:90| MAE:0.68463796| RMSE:0.87187314
Iter:91| MAE:0.6846367| RMSE:0.8718719
Iter:92| MAE:0.68463695| RMSE:0.8718712
Iter:93| MAE:0.6846358| RMSE:0.8718711
Iter:94| MAE:0.6846348| RMSE:0.8718714
Iter:95| MAE:0.6846345| RMSE:0.8718704
Iter:96| MAE:0.68463427| RMSE:0.8718693
Iter:97| MAE:0.68463403| RMSE:0.8718683
Iter:98| MAE:0.68463445| RMSE:0.8718692
Iter:99| MAE:0.6846338| RMSE:0.8718681
MAE:0.68463266| RMSE:0.871868
