d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy5.train
fnTestData: ../ML100K/generality/copy5.test
fnOutputData: ./testResult/FPMF_0.001_2_100K_copy_5.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 2.0
num_iterations: 100
Iter:0| MAE:2.53195| RMSE:2.7700632
Iter:89| MAE:0.77688235| RMSE:0.98069996
Iter:90| MAE:0.77688277| RMSE:0.9806991
Iter:91| MAE:0.7768808| RMSE:0.9806979
Iter:92| MAE:0.77688396| RMSE:0.9806991
Iter:93| MAE:0.7768831| RMSE:0.98069835
Iter:94| MAE:0.7768838| RMSE:0.9806987
Iter:95| MAE:0.77688384| RMSE:0.98069954
Iter:96| MAE:0.7768831| RMSE:0.98069936
Iter:97| MAE:0.7768833| RMSE:0.98069847
Iter:98| MAE:0.77688336| RMSE:0.98069847
Iter:99| MAE:0.7768834| RMSE:0.98069775
MAE:0.7768836| RMSE:0.98069704
