d: 20
lambda: 0.001
gamma: 0.8
rho: 3.0
fnTrainingData: ../ML1M/generality/copy4.train
fnTestData: ../ML1M/generality/copy4.test
fnOutputData: ./testResult/FPMF_0.001_3_1M_copy_4.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
num_iterations: 100
start_hybrid_averaging_iterations: 10
local_train_iterations: 15
Iter:0| MAE:2.5821278| RMSE:2.813787
Iter:88| MAE:0.72724503| RMSE:0.9186844
Iter:89| MAE:0.7272446| RMSE:0.91868436
Iter:90| MAE:0.7272449| RMSE:0.91868395
Iter:91| MAE:0.7272447| RMSE:0.9186838
Iter:92| MAE:0.72724456| RMSE:0.9186835
Iter:93| MAE:0.72724426| RMSE:0.9186834
Iter:94| MAE:0.7272443| RMSE:0.9186833
Iter:95| MAE:0.7272439| RMSE:0.9186833
Iter:96| MAE:0.72724366| RMSE:0.918683
Iter:97| MAE:0.72724366| RMSE:0.9186831
Iter:98| MAE:0.72724354| RMSE:0.918683
Iter:99| MAE:0.7272434| RMSE:0.91868275
MAE:0.72724336| RMSE:0.9186827
