d: 20
lambda: 0.001
gamma: 0.8
rho: 3.0
fnTrainingData: ../ML1M/generality/copy3.train
fnTestData: ../ML1M/generality/copy3.test
fnOutputData: ./testResult/FPMF_0.001_3_1M_copy_3.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
num_iterations: 100
start_hybrid_averaging_iterations: 10
local_train_iterations: 15
Iter:0| MAE:2.5823426| RMSE:2.8127823
Iter:35| MAE:0.72656757| RMSE:0.9178828
Iter:36| MAE:0.7264933| RMSE:0.91780573
Iter:37| MAE:0.72643167| RMSE:0.91773236
Iter:38| MAE:0.7263712| RMSE:0.9176683
Iter:39| MAE:0.72631997| RMSE:0.9176137
Iter:40| MAE:0.72627366| RMSE:0.917561
Iter:41| MAE:0.72623485| RMSE:0.9175178
Iter:42| MAE:0.72619677| RMSE:0.91748095
Iter:43| MAE:0.7261622| RMSE:0.9174458
Iter:44| MAE:0.72613454| RMSE:0.91741425
Iter:45| MAE:0.72611064| RMSE:0.9173872
Iter:46| MAE:0.72608715| RMSE:0.9173634
Iter:47| MAE:0.7260634| RMSE:0.91734093
Iter:48| MAE:0.7260462| RMSE:0.9173195
Iter:49| MAE:0.72602755| RMSE:0.9172993
Iter:50| MAE:0.7260098| RMSE:0.91728395
Iter:51| MAE:0.72599643| RMSE:0.91727024
Iter:52| MAE:0.72598577| RMSE:0.9172571
Iter:53| MAE:0.7259728| RMSE:0.9172457
Iter:54| MAE:0.7259629| RMSE:0.9172354
Iter:55| MAE:0.72595286| RMSE:0.9172247
Iter:56| MAE:0.7259443| RMSE:0.9172171
Iter:57| MAE:0.72593606| RMSE:0.91720873
Iter:58| MAE:0.7259298| RMSE:0.9172013
Iter:59| MAE:0.7259222| RMSE:0.91719484
Iter:60| MAE:0.7259171| RMSE:0.9171893
Iter:61| MAE:0.72591156| RMSE:0.9171839
Iter:62| MAE:0.7259086| RMSE:0.9171796
Iter:63| MAE:0.7259045| RMSE:0.91717464
Iter:64| MAE:0.72590077| RMSE:0.9171715
Iter:65| MAE:0.7258976| RMSE:0.91716796
Iter:66| MAE:0.7258942| RMSE:0.9171657
Iter:67| MAE:0.7258903| RMSE:0.9171631
Iter:68| MAE:0.7258875| RMSE:0.91716033
Iter:69| MAE:0.7258845| RMSE:0.9171582
Iter:70| MAE:0.7258828| RMSE:0.917156
Iter:71| MAE:0.7258817| RMSE:0.91715425
Iter:72| MAE:0.7258796| RMSE:0.91715366
Iter:73| MAE:0.7258776| RMSE:0.91715235
Iter:74| MAE:0.72587687| RMSE:0.91715103
Iter:75| MAE:0.7258761| RMSE:0.91714936
Iter:76| MAE:0.7258752| RMSE:0.9171484
Iter:77| MAE:0.72587407| RMSE:0.917148
Iter:78| MAE:0.72587264| RMSE:0.9171472
Iter:79| MAE:0.72587204| RMSE:0.9171467
Iter:80| MAE:0.72587156| RMSE:0.91714597
Iter:81| MAE:0.7258709| RMSE:0.91714555
Iter:82| MAE:0.7258703| RMSE:0.91714483
Iter:83| MAE:0.72587025| RMSE:0.91714436
Iter:84| MAE:0.72587| RMSE:0.9171437
Iter:85| MAE:0.7258696| RMSE:0.91714334
Iter:86| MAE:0.7258689| RMSE:0.9171428
Iter:87| MAE:0.72586864| RMSE:0.9171423
Iter:88| MAE:0.7258686| RMSE:0.9171418
Iter:89| MAE:0.7258683| RMSE:0.91714144
Iter:90| MAE:0.7258686| RMSE:0.91714114
Iter:91| MAE:0.72586805| RMSE:0.9171411
Iter:92| MAE:0.72586787| RMSE:0.9171407
Iter:93| MAE:0.72586775| RMSE:0.9171406
Iter:94| MAE:0.7258678| RMSE:0.9171404
Iter:95| MAE:0.725868| RMSE:0.91714054
Iter:96| MAE:0.7258678| RMSE:0.9171405
Iter:97| MAE:0.72586757| RMSE:0.91714025
Iter:98| MAE:0.72586733| RMSE:0.9171401
Iter:99| MAE:0.72586703| RMSE:0.9171399
MAE:0.7258668| RMSE:0.91713977
